X,Y,OBJECTID,PPIN,NAME,STREET,CITY,STATE,ZIP,STFIP,SCHOOLYEAR
-75.22671279,40.00309807,18277,A9105467,THE BALA HOUSE MONTESSORI SCHOOL,27 CONSHOHOCKEN STATE ROAD,BALA CYNWYD,PA,19004,42,2017-2018
-75.30064683,40.1737221,18278,A9105537,CENTRE SQUARE ACADEMY,1765 SKIPPACK PIKE,BLUE BELL,PA,19422,42,2017-2018
-75.59372293,40.25059811,18279,A9105585,COVENTRY CHRISTIAN SCHOOLS,699 N PLEASANTVIEW RD,POTTSTOWN,PA,19464,42,2017-2018
-75.27901281,40.02201807,18280,A9105670,THE GATEWAY SCHOOL,24 OLD GULPH RD,WYNNEWOOD,PA,19096,42,2017-2018
-75.37201285,40.12868809,18281,A9105736,JEFFERSONVILLE COUNTRY DAY SCHOOL,1770 W MAIN ST,NORRISTOWN,PA,19403,42,2017-2018
-75.17896279,40.22615812,18282,A9105750,LAKESIDE EDUCATIONAL NETWORK,111 CHESTNUT LN,NORTH WALES,PA,19454,42,2017-2018
-75.28901283,40.24430812,18283,A9105762,LANDSDALE MONTESSORI SCHOOL,500 W MAIN ST,LANSDALE,PA,19446,42,2017-2018
-75.21178279,40.08895809,18284,A9105920,PHIL-MONT CHRISTIAN ACADEMY,35 HILLCREST RD,ERDENHEIM,PA,19038,42,2017-2018
-75.27501281,40.04215808,18285,A9106100,WETHERILL SCHOOL,1321 BEAUMONT DR,GLADWYNE,PA,19035,42,2017-2018
-75.33691784,40.24172812,18286,A9503485,CHILDWORKS INC.,1574 SUMNEYTOWN PIKE,KULPSVILLE,PA,19443,42,2017-2018
-75.12195277,40.1093881,18287,A9503678,TEMPLE BETH TORAH SCHOOL OF EARLY LEARNING AT OYRT,971 OLD YORK RD,ABINGTON,PA,19001,42,2017-2018
-75.31339984,40.23185312,18288,A9702834,CALVARY BAPTIST SCHOOL,1380 S VALLEY FORGE RD,LANSDALE,PA,19446,42,2017-2018
-75.40356287,40.27568812,18289,A9703038,SALFORD MENNONITE CHILD CARE CENTER,480 GROFF MILL RD,HARLEYSVILLE,PA,19438,42,2017-2018
-75.13333477,40.06852609,18290,A9703054,PERELMAN JEWISH DAY SCHOOL-FOREMAN CENTER,7601 OLD YORK RD 1,MELROSE PARK,PA,19027,42,2017-2018
-75.06093475,40.1314041,18291,A9903556,ACADEMY OF THE NEW CHURCH GIRLS SCHOOL,2815 BENADE CIR,BRYN ATHYN,PA,19009,42,2017-2018
-75.12888277,40.18656811,18292,AA001494,THE QUAKER SCHOOL AT HORSHAM,250 MEETINGHOUSE RD,HORSHAM,PA,19044,42,2017-2018
-75.26458281,40.05734808,18293,BB081524,AIM ACADEMY,1200 RIVER RD STE 100,CONSHOHOCKEN,PA,19428,42,2017-2018
-75.17960278,40.08225809,18294,BB162509,IVY HILL CHRISTIAN ACADEMY,1331 IVY HILL RD,PHILADELPHIA,PA,19150,42,2017-2018
-75.06554275,40.0995481,18295,K9305150,MONTGOMERY MONTESSORI SCHOOL,1620 PINE RD,HUNTINGDON VALLEY,PA,19006,42,2017-2018
-75.19225279,40.1276581,18296,K9305158,PLAY & LEARN PRESCHOOL,200 CAMP HILL RD,FORT WASHINGTON,PA,19034,42,2017-2018
-75.11648276,40.0951181,18297,K9305172,MEADOWLANE MONTESSORI SCHOOL,616 MEETINGHOUSE RD,JENKINTOWN,PA,19046,42,2017-2018
-75.2409748,40.00085407,18298,K9305207,TEMPLE ADATH ISRAELEARLYCHILDHOOD CENTER,250 N HIGHLAND AVE,MERION STATION,PA,19066,42,2017-2018
-75.27346281,40.01213807,18299,K9305247,MAIN LINE REFORM TEMPLE SCHOOL FOR EARLY CHILDHOOD,410 MONTGOMERY AVE,WYNNEWOOD,PA,19096,42,2017-2018
-75.26934281,39.99541807,18300,K9305249,TEMPLE BETH HILLEL-BETH EL EARLY CHILDHOOD  CENTER,1001 REMINGTON RD,WYNNEWOOD,PA,19096,42,2017-2018
-75.08762475,40.07993109,18301,K9305259,CREATIVE BEGINNINGS,121 HUNTINGDON PIKE STE 1,ROCKLEDGE,PA,19046,42,2017-2018
-75.34095283,40.07089808,18302,K9305365,TRINITY NURSERY & KINDERGARTEN,966 TRINITY LN,KING OF PRUSSIA,PA,19406,42,2017-2018
-75.25256981,40.1285831,18303,K9305370,BLUE BELL MONTESSORI CHILDRENS HOUSE,6024 BUTLER PIKE,BLUE BELL,PA,19422,42,2017-2018
-75.37037286,40.26227812,18304,K9305388,HARLEYSVILLE LEARNING CENTER,186 MAIN ST,HARLEYSVILLE,PA,19438,42,2017-2018
-75.28880283,40.21550811,18305,K9305397,CHESTERBROOK ACADEMY,112 DICKERSON RD,NORTH WALES,PA,19454,42,2017-2018
-75.10956276,40.1221481,18306,K9500458,HAPPY 'R' WEE,1501 HUNTINGDON RD,ABINGTON,PA,19001,42,2017-2018
-75.12538277,40.18235811,18307,K9500486,HORSHAM MONTESSORI CHILDREN HOUSE,220 UPLAND AVE,HORSHAM,PA,19044,42,2017-2018
-76.6153513,40.96455021,18308,1192211,ST JOSEPH SCHOOL,1027 FERRY ST,DANVILLE,PA,17821,42,2017-2018
-76.75562735,41.04739722,18309,A0902992,LIMESTONE MENNONITE PAROCHIAL SCHOOL,98 CHAPEL RD,MILTON,PA,17847,42,2017-2018
-76.73105334,41.08574823,18310,A1703147,RIDGEVIEW AMISH SCHOOL,291 OTTAWA RD,TURBOTVILLE,PA,17772,42,2017-2018
-76.60523629,40.96396221,18311,A1703233,ST CYRIL PRESCHOOL & KINDERGARTEN,1002 RAILROAD ST,DANVILLE,PA,17821,42,2017-2018
-76.60523629,40.96396221,18312,K9304967,ST CYRIL PRESCHOOL & KINDERGARTEN,1002 RAILROAD ST,DANVILLE,PA,17821,42,2017-2018
-75.30304286,40.6688182,18313,1188613,NOTRE DAME HIGH SCHOOL,3417 CHURCH RD,EASTON,PA,18045,42,2017-2018
-75.36734288,40.63452419,18314,1188704,ST ANNE SCHOOL,375 HICKORY ST,BETHLEHEM,PA,18017,42,2017-2018
-75.33930287,40.6606222,18315,1188726,OUR LADY OF PERPETUAL HELP SCHOOL,3221 SANTEE RD,BETHLEHEM,PA,18020,42,2017-2018
-75.37608288,40.61082819,18316,1188748,HOLY INFANCY SCHOOL,127 E 4TH ST,BETHLEHEM,PA,18015,42,2017-2018
-75.37264588,40.64232519,18317,1188781,BETHLEHEM CATHOLIC HIGH SCHOOL,2133 MADISON AVE,BETHLEHEM,PA,18017,42,2017-2018
-75.30304286,40.6688182,18318,1189005,NOTRE DAME HIGH SCHOOL,3417 CHURCH RD,EASTON,PA,18045,42,2017-2018
-75.33674887,40.58923218,18319,1189242,ST THERESA SCHOOL,300 LEONARD ST,HELLERTOWN,PA,18055,42,2017-2018
-75.25871686,40.86875524,18320,1189344,IMMACULATE CONCEPTION SCHOOL,290 W BABBITT AVE,PEN ARGYL,PA,18072,42,2017-2018
-75.23858684,40.68579821,18321,1189526,ST JANE FRANCES DE CHANTAL SCHOOL,1900 WASHINGTON BLVD,EASTON,PA,18042,42,2017-2018
-75.39039289,40.72690821,18322,1189548,SACRED HEART SCHOOL,115 WASHINGTON ST,BATH,PA,18014,42,2017-2018
-75.38316288,40.64877819,18323,1908779,COVENANT CHRISTIAN ACADEMY OF THE LEE HIGH VALLEY,395 BRIDLE PATH RD,BETHLEHEM,PA,18017,42,2017-2018
-75.21870284,40.71785821,18324,A1101947,GODDARD SCHOOL,1775 SULLIVAN TRL,EASTON,PA,18040,42,2017-2018
-75.30650286,40.6638782,18325,A1171609,THE GODDARD SCHOOL,4500 FALMER DR,BETHLEHEM,PA,18020,42,2017-2018
-75.38161888,40.62154819,18326,A1302688,BUXMONT ACADEMY,544 MAIN ST REAR,BETHLEHEM,PA,18018,42,2017-2018
-75.21628285,40.87795824,18327,A1503218,FAITH CHRISTIAN SCHOOL SITE 2,33 DANTE ST,ROSETO,PA,18013,42,2017-2018
-75.38067888,40.61963819,18328,A1703094,MORAVIAN ACADEMY LOWER SCHOOL,422 HECKEWELDER PL,BETHLEHEM,PA,18018,42,2017-2018
-75.37906288,40.62040819,18329,A1703095,MORAVIAN ACADEMY MIDDLE SCHOOL,11 W MARKET ST,BETHLEHEM,PA,18018,42,2017-2018
-75.21641285,40.87894825,18330,A9503520,FAITH CHRISTIAN SCHOOL,122 DANTE ST,ROSETO,PA,18013,42,2017-2018
-75.38130288,40.6737682,18331,A9903625,CREATIVE KIDS CLUB,90 S COMMERCE WAY STE 480,BETHLEHEM,PA,18017,42,2017-2018
-76.78145336,41.06980822,18332,1195992,MARANATHA MENNONITE CHRISTIAN SCHOOL,1485 PLOTTS RD,WATSONTOWN,PA,17777,42,2017-2018
-76.76338334,40.91253819,18333,1201578,SUNBURY CHRISTIAN ACADEMY,135 SPRUCE HOLLOW RD,NORTHUMBERLAND,PA,17857,42,2017-2018
-76.58920228,40.84640819,18334,1615137,MEADOWVIEW CHRISTIAN ACADEMY,216 TULIP RD,PAXINOS,PA,17860,42,2017-2018
-76.75707333,40.73859816,18335,A0902776,CHERRYTOWN SCHOOL,1203 CHERRY TOWN RD,DORNSIFE,PA,17823,42,2017-2018
-76.82312737,41.12518123,18336,A1303032,SUNNY CREST SCHOOL,8023 STATE ROAD 54,WATSONTOWN,PA,17777,42,2017-2018
-76.84960638,41.11692823,18337,A1503429,SPRING VIEW AMISH SCHOOL,1276 SEAGRAVE DR,WATSONTOWN,PA,17777,42,2017-2018
-76.75182835,41.11537323,18338,A1503453,SUNNY SLOPE AMISH PAROCH SCHOOL,1110 COMLY RD,TURBOTVILLE,PA,17772,42,2017-2018
-76.6290283,40.95719721,18339,A1703214,SUSQUEHANNA BIBLE ACADEMY,PO BOX 455,RIVERSIDE,PA,17868,42,2017-2018
-77.19028344,40.42282808,18340,1196952,CARSON LONG MILITARY ACADEMY,200 N CARLISLE ST,NEW BLOOMFIELD,PA,17068,42,2017-2018
-77.50671153,40.33335805,18341,A0108933,MANASSA SCHOOL,1313 MANASSA RD,BLAIN,PA,17006,42,2017-2018
-77.43463352,40.40532707,18342,A0302672,FARM LANE SCHOOL,600 MCMILLEN RD,ICKESBURG,PA,17037,42,2017-2018
-77.48756053,40.36791006,18343,A0503135,STONY POINT SCHOOL,6 RED BIRD LN,LOYSVILLE,PA,17047,42,2017-2018
-77.33526049,40.45892308,18344,A0702012,SUNSET VALLEY SCHOOL,1907 ARNDT RD,MILLERSTOWN,PA,17062,42,2017-2018
-77.31614348,40.48029709,18345,A0903151,RACCOON VALLEY SCHOOL,7780 RACCOON VALLEY RD,MILLERSTOWN,PA,17062,42,2017-2018
-77.29138847,40.44775708,18346,A1101957,HONEYSUCKLE RIDGE SCHOOL ATT: ALLEN LAPP,1397 HONEYSUCKLE HOLLOW RD,ELLIOTTSBURG,PA,17024,42,2017-2018
-77.53812754,40.30383804,18347,A1503222,FOWLERS HOLLOW SCHOOL,2811 FOWLERS HOLLOW RD,BLAIN,PA,17006,42,2017-2018
-77.36099349,40.39523807,18348,A1503400,ROCK HOLLOW SCHOOL,1719 ROCK HOLLOW RD,LOYSVILLE,PA,17047,42,2017-2018
-77.26493746,40.40191907,18349,A1503428,SPRING VALLEY PAROCHIAL,1761 SHERMANS VALLEY RD,ELLIOTTSBURG,PA,17024,42,2017-2018
-77.3894085,40.44049008,18350,A1703099,MOUNTAIN VIEW PAROCHIAL SCHOOL,131 REISINGER RD,ICKESBURG,PA,17037,42,2017-2018
-77.53021054,40.32919005,18351,A9105565,CLARKS RUN SCHOOL,100 CLARKS RUN RD,BLAIN,PA,17006,42,2017-2018
-77.4024535,40.35415806,18352,A9105994,SHERMAN VIEW SCHOOL,531 IRON BRIDGE RD,LOYSVILLE,PA,17047,42,2017-2018
-77.40777351,40.38096806,18353,A9503544,HERITAGE CHRISTIAN SCHOOL,2401 FORT ROBINSON RD,LOYSVILLE,PA,17047,42,2017-2018
-77.28519646,40.33829506,18354,A9703001,PERRY VIEW PAROCHIAL SCHOOL,5750 WAGGONERS GAP RD,LANDISBURG,PA,17040,42,2017-2018
-77.50137453,40.36132706,18355,BB182359,RIPPLING CREEK AMISH SCHOOL,166 RIPPLING CREEK LN,BLAIN,PA,17006,42,2017-2018
-77.28529246,40.33893006,18356,BB182365,PERRY VIEW SCHOOL,5750 WAGGONERS GAP RD,LANDISBURG,PA,17040,42,2017-2018
-75.13910277,40.00502808,18357,1184415,ST VERONICA/INDEPENDENCE MISSION SCHOOL,3521 N 6TH ST,PHILADELPHIA,PA,19140,42,2017-2018
-75.10158975,40.01175308,18358,1184459,ST LUCY DAY SCHOOL FOR CHLDRN W VISUAL IMPAIRMENT,4251 L ST,PHILADELPHIA,PA,19124,42,2017-2018
-75.01091273,40.1238481,18359,1185474,ST CHRISTOPHER SCHOOL,13305 PROCTOR RD,PHILADELPHIA,PA,19116,42,2017-2018
-75.16961178,39.99562007,18360,1185496,ST MARTIN DE PORRES SCHOOL,2300 W LEHIGH AVE,PHILADELPHIA,PA,19132,42,2017-2018
-75.21528279,39.94750806,18361,1185565,ST FRANCIS DE SALES SCHOOL,917 S 47TH ST,PHILADELPHIA,PA,19143,42,2017-2018
-75.03408873,40.03140609,18362,1185645,ST HUBERT CATHOLIC HIGH SCHOOL FOR GIRLS,7320 TORRESDALE AVE,PHILADELPHIA,PA,19136,42,2017-2018
-75.03050474,40.05553109,18363,1185689,ST JEROME SCHOOL,3031 STAMFORD ST,PHILADELPHIA,PA,19136,42,2017-2018
-75.16465377,39.97284207,18364,1185769,ST JOSEPH'S PREPARATORY SCHOOL,1733 W GIRARD AVE,PHILADELPHIA,PA,19130,42,2017-2018
-75.15301277,39.97177807,18365,1185882,ST MALACHY,1012 W THOMPSON ST,PHILADELPHIA,PA,19122,42,2017-2018
-74.98518672,40.0874601,18366,1185907,ST MARTHA ELEMENTARY SCHOOL,11321 ACADEMY RD,PHILADELPHIA,PA,19154,42,2017-2018
-75.14961277,39.94603806,18367,1185973,ST MARY INTERPAROCHIAL SCHOOL,440 LOCUST ST,PHILADELPHIA,PA,19106,42,2017-2018
-75.04991174,40.04137709,18368,1185984,ST MATTHEW,3040 COTTMAN AVE,PHILADELPHIA,PA,19149,42,2017-2018
-74.98659172,40.0851571,18369,1186605,ARCHBISHOP RYAN HIGH SCHOOL,11201 ACADEMY RD,PHILADELPHIA,PA,19154,42,2017-2018
-74.99535073,40.0754491,18370,1186682,CHRIST THE KING ELEMENTARY SCHOOL,3205 CHESTERFIELD RD,PHILADELPHIA,PA,19114,42,2017-2018
-75.02411273,40.04896809,18371,1186718,FATHER JUDGE HIGH SCHOOL,3301 SOLLY AVE,PHILADELPHIA,PA,19136,42,2017-2018
-75.16434877,39.97376507,18372,1186729,GESU SCHOOL,1700 W THOMPSON ST,PHILADELPHIA,PA,19121,42,2017-2018
-75.16968477,39.95993307,18373,1186911,JW HALLAHAN CATHOLIC GIRLS' HIGH SCHOOL,311 N 19TH ST,PHILADELPHIA,PA,19103,42,2017-2018
-75.17744978,40.00514308,18374,1186966,MERCY CAREER & TECHNICAL HIGH SCHOOL,2900 W HUNTING PARK AVE,PHILADELPHIA,PA,19129,42,2017-2018
-75.11035276,39.98148807,18375,1186988,MOTHER OF DIVINE GRACE,2612 E MONMOUTH ST,PHILADELPHIA,PA,19134,42,2017-2018
-74.98755172,40.05918909,18376,1186999,NAZARETH ACADEMY HIGH SCHOOL,4001 GRANT AVE,PHILADELPHIA,PA,19114,42,2017-2018
-74.98760672,40.05908809,18377,1187041,NAZARETH ACADEMY GRADE SCHOOL,4701 GRANT AVE,PHILADELPHIA,PA,19114,42,2017-2018
-74.97885772,40.0790061,18378,1187085,OUR LADY OF CALVARY SCHOOL,11023 KIPLING LN,PHILADELPHIA,PA,19154,42,2017-2018
-75.06247675,40.05337009,18379,1187176,RESURRECTION REGIONAL CATHOLIC SCHOOL,2020 SHELMIRE AVE,PHILADELPHIA,PA,19152,42,2017-2018
-75.08106075,40.07687609,18380,1187212,ST CECILIA ELEMENTARY SCHOOL,525 RHAWN ST,PHILADELPHIA,PA,19111,42,2017-2018
-74.97238272,40.1024211,18381,1187391,ST ANSELM ELEMENTARY SCHOOL,12650 DUNKS FERRY RD,PHILADELPHIA,PA,19154,42,2017-2018
-75.16197677,39.95832807,18382,1187493,ROMAN CATHOLIC HIGH SCHOOL,301 N BROAD ST,PHILADELPHIA,PA,19107,42,2017-2018
-75.21027579,40.07924809,18383,1187551,OUR MOTHER OF CONSOLATION PARISH SCHOOL,17 E CHESTNUT HILL AVE,PHILADELPHIA,PA,19118,42,2017-2018
-75.01577573,40.04710109,18384,1187562,ST DOMINIC SCHOOL,8510 FRANKFORD AVE,PHILADELPHIA,PA,19136,42,2017-2018
-75.14470277,39.96935807,18385,1187631,ST PETER THE APOSTLE SCHOOL,1009 N 5TH ST,PHILADELPHIA,PA,19123,42,2017-2018
-75.16714678,40.07200009,18386,1187642,ST RAYMOND OF PENAFORT SCHOOL,7940 WILLIAMS AVE,PHILADELPHIA,PA,19150,42,2017-2018
-75.2377978,39.97516307,18387,1187675,ST ROSE OF LIMA SCHOOL,1522 N WANAMAKER ST,PHILADELPHIA,PA,19131,42,2017-2018
-75.17468177,39.93041506,18388,1187722,ST THOMAS AQUINAS SCHOOL,1631 S 18TH ST,PHILADELPHIA,PA,19145,42,2017-2018
-75.06002074,40.03035608,18389,1187733,BLESSED TRINITY REGIONAL CATHOLIC SCHOOL,3033 LEVICK ST,PHILADELPHIA,PA,19149,42,2017-2018
-75.21171279,39.95721806,18390,1188384,WEST CATHOLIC PREPARATORY H.S.,4501 CHESTNUT ST,PHILADELPHIA,PA,19139,42,2017-2018
-75.14420277,40.01336008,18391,1188409,LITTLE FLOWER CATHOLIC HIGH SCHOOL FOR GIRLS,1000 W LYCOMING ST,PHILADELPHIA,PA,19140,42,2017-2018
-75.17436278,40.03347808,18392,1195755,GREENE STREET FRIENDS SCHOOL,5511 GREENE ST,PHILADELPHIA,PA,19144,42,2017-2018
-75.08724275,40.01530808,18393,1195799,FRANKFORD FRIENDS SCHOOL,1500 ORTHODOX ST,PHILADELPHIA,PA,19124,42,2017-2018
-75.16711677,39.95644607,18394,1195802,FRIENDS SELECT SCHOOL,1651 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19103,42,2017-2018
-75.14811277,39.94269806,18395,1195937,ST PETERS SCHOOL,319 LOMBARD ST,PHILADELPHIA,PA,19147,42,2017-2018
-75.2478928,39.98926807,18396,1195981,TALMUDICAL YESHIVA OF PHILADELPHIA,6063 DREXEL RD,PHILADELPHIA,PA,19131,42,2017-2018
-75.18351278,40.04918808,18397,1196158,PROJECT LEARN SCHOOL,6525 GERMANTOWN AVE,PHILADELPHIA,PA,19119,42,2017-2018
-75.17009277,39.97416807,18398,1196464,GIRARD COLLEGE,2101 S COLLEGE AVE,PHILADELPHIA,PA,19121,42,2017-2018
-75.21802279,39.96134807,18399,1197151,THE MILL CREEK SCHOOL,111 N 49TH ST,PHILADELPHIA,PA,19139,42,2017-2018
-75.20829379,40.06216909,18400,1197672,SPRINGSIDE CHESTNUT HILL ACADEMY,500 W WILLOW GROVE AVE,PHILADELPHIA,PA,19118,42,2017-2018
-74.97662272,40.0918081,18401,1198111,DELAT SCHOOL,3380 BYBERRY RD,PHILADELPHIA,PA,19154,42,2017-2018
-75.13830977,39.99126307,18402,1199206,TIMOTHY ACADEMY,303 W LEHIGH AVE,PHILADELPHIA,PA,19133,42,2017-2018
-75.17426278,40.03263808,18403,1200949,PENNSYLVANIA SCHOOL FOR THE DEAF,100 W SCHOOL HOUSE LN,PHILADELPHIA,PA,19144,42,2017-2018
-75.20679978,39.95004206,18404,1202527,THE CITY SCHOOL- SPRUCE HILL,4115 BALTIMORE AVE,PHILADELPHIA,PA,19104,42,2017-2018
-75.18225277,39.90963806,18405,1908983,CALVARY TEMPLE CHRISTIAN ACADEMY,3301 S 20TH ST,PHILADELPHIA,PA,19145,42,2017-2018
-75.17192778,40.03290208,18406,1909058,GFS,31 W COULTER ST,PHILADELPHIA,PA,19144,42,2017-2018
-75.09530275,40.01626808,18407,1909091,THE BRIDGE,1100 ADAMS AVE,PHILADELPHIA,PA,19124,42,2017-2018
-75.02875273,40.04077809,18408,1909149,HOLMESBURG CHRISTIAN ACADEMY,7927 FRANKFORD AVE,PHILADELPHIA,PA,19136,42,2017-2018
-75.21415279,40.07609809,18409,1909171,THE CREFELD SCHOOL,8836 CREFELD ST,PHILADELPHIA,PA,19118,42,2017-2018
-75.23132279,39.99210807,18410,1909193,JAMESON CHRISTIAN ACADEMY,5301 WYNNEFIELD AVE,PHILADELPHIA,PA,19131,42,2017-2018
-75.03911274,40.0802881,18411,1909295,POLITZ HEBREW ACADEMY,9225 OLD BUSTLETON AVE,PHILADELPHIA,PA,19115,42,2017-2018
-75.16239977,39.94870506,18412,1909397,"DELAWARE VALLEY HIGH SCHOOL, CC",1311 CHANCELLOR ST,PHILADELPHIA,PA,19128,42,2017-2018
-75.21153279,39.94895806,18413,2054779,HMS SCHOOL FOR CHILDREN WITH CEREBRAL PALSY,4400 BALTIMORE AVE,PHILADELPHIA,PA,19104,42,2017-2018
-75.16318378,40.02681908,18414,2167396,THE DEPAUL CATHOLIC SCHOOL,44 W LOGAN ST,PHILADELPHIA,PA,19144,42,2017-2018
-75.09016275,40.05481809,18415,A0108857,FIRST CENTURY GOSPEL SCHOOL,6807 RISING SUN AVE,PHILADELPHIA,PA,19111,42,2017-2018
-75.13663877,40.01864108,18416,A0108896,HUNTING PARK CHRISTIAN ACADEMY,4400 N 6TH ST,PHILADELPHIA,PA,19140,42,2017-2018
-75.11763376,40.03063408,18417,A0108897,INTERNATIONAL CHRISTIAN HIGH SCHOOL,413 E TABOR RD,PHILADELPHIA,PA,19120,42,2017-2018
-74.98743372,40.1065011,18418,A0109085,NHS SCHOOL-WOODHAVEN,2900 SOUTHAMPTON RD,PHILADELPHIA,PA,19154,42,2017-2018
-75.2433498,39.96057606,18419,A0302704,KIDS WORLD CHRISTIAN ED CENTER,6100 CHESTNUT ST,PHILADELPHIA,PA,19139,42,2017-2018
-75.14501277,40.02862808,18420,A0302714,LOGAN HOPE SCHOOL,4934 N 13TH ST,PHILADELPHIA,PA,19141,42,2017-2018
-75.19373278,39.93526106,18421,A0302753,ST GABRIEL SCHOOL,2917 DICKINSON ST,PHILADELPHIA,PA,19146,42,2017-2018
-75.17678278,39.96654607,18422,A0302799,ST FRANCIS XAVIER SCHOOL,641 N 24TH ST,PHILADELPHIA,PA,19130,42,2017-2018
-75.2471928,39.98553807,18423,A0503069,NEW LIFE ALTERNATIVES CHRISTIAN ACADEMY,1993 N 63RD ST,PHILADELPHIA,PA,19151,42,2017-2018
-75.17274377,39.92716206,18424,A0503155,TRUE GOSPEL TABERNACLE LEARNING CENTER,1912 S 16TH ST,PHILADELPHIA,PA,19145,42,2017-2018
-75.15789277,40.00253808,18425,A0508216,"THANKFUL LEARNING CENTER, INC.",3200 N 17TH ST # 10,PHILADELPHIA,PA,19140,42,2017-2018
-75.16444777,39.97384307,18426,A0701569,OPEN BIBLE CHRISTIAN ACADEMY,1700 W THOMPSON ST,WATERFLOW,NM,87421,42,2017-2018
-75.16738278,40.04346808,18427,A0701888,CHELTEN CHRISTIAN CRUSADE LITTLE PEOPLE DAY SCHOOL,605 E CHELTEN AVE,PHILADELPHIA,PA,19144,42,2017-2018
-75.13905476,39.97280007,18428,A0701948,LASALLE ACADEMY,1434 N 2ND ST,PHILADELPHIA,PA,19122,42,2017-2018
-75.17268278,39.98467807,18429,A0902802,COMMUNITY PARTNERSHIP SCHOOL,1936 N JUDSON ST,PHILADELPHIA,PA,19121,42,2017-2018
-75.2380628,39.96133806,18430,A1101911,63RD ST MULTICULTURAL ACAD OF ACADEMIC EXCELLENCE,5828 MARKET ST,PHILADELPHIA,PA,19139,42,2017-2018
-75.15588277,40.04781808,18431,A1302649,ADELAIDE EDUCATIONAL CENTER,6100 N 21ST ST,PHILADELPHIA,PA,19138,42,2017-2018
-75.10201376,40.01151908,18432,A1302659,ARCHBISHOP RYAN ACADEMY FOR THE DEAF,4251 L ST,PHILADELPHIA,PA,19124,42,2017-2018
-75.15649277,39.93452806,18433,A1302681,BRIDGE WAY SCHOOL,725 ANNIN ST,PHILADELPHIA,PA,19147,42,2017-2018
-75.17300377,39.95617607,18434,A1302725,CLEMENTINE MONTESSORI,2013 APPLETREE ST,PHILADELPHIA,PA,19103,42,2017-2018
-75.14616677,40.03252508,18435,A1302750,CRISTO REY PHILADELPHIA HIGH SCHOOL,5218 N BROAD ST,PHILADELPHIA,PA,19141,42,2017-2018
-75.18590278,40.05336808,18436,A1302834,JESUS IS THE WAY CHRISTIAN ACADEMY,6753 GERMANTOWN AVE,PHILADELPHIA,PA,19119,42,2017-2018
-75.11686576,40.02691808,18437,A1302930,OLNEY CHRISTIAN SCHOOL,425 E ROOSEVELT BLVD,PHILADELPHIA,PA,19120,42,2017-2018
-75.17616277,39.94148806,18438,A1302950,PHILADELPHIA FREE SCHOOL,2001 CHRISTIAN ST,PHILADELPHIA,PA,19146,42,2017-2018
-75.18233678,40.00398007,18439,A1303012,ST JAMES SCHOOL,3217 W CLEARFIELD ST,PHILADELPHIA,PA,19132,42,2017-2018
-75.16567377,39.98490907,18440,A1503124,AL MOSHEH POSTIVE ED,3972 CAMBRIDGE ST,PHILADELPHIA,PA,19104,42,2017-2018
-75.14994977,39.94751706,18441,A1503169,CHESTERBROOK ACADEMY,510 WALNUT ST STE B1,PHILADELPHIA,PA,19106,42,2017-2018
-75.22852279,39.92611806,18442,A1503293,LEGACY CHRISTIAN ACADEMY,6203 GRAYS AVE,PHILADELPHIA,PA,19142,42,2017-2018
-75.17825677,39.91375206,18443,A1503434,ST PRO REGIONAL CATHOLIC SCHOOL,1826 POLLOCK ST,PHILADELPHIA,PA,19145,42,2017-2018
-75.14419277,40.05724509,18444,A1503488,WESTWOOD SCHOOL,6801 N 16TH ST,PHILADELPHIA,PA,19126,42,2017-2018
-75.21974979,40.02503708,18445,A1503496,Y.A.L.E. SCHOOL PHILADELPHIA,135 RECTOR ST,PHILADELPHIA,PA,19127,42,2017-2018
-75.21206079,40.02645008,18446,A1702995,CB COMMUNITY SCHOOLS,4101 FREELAND AVE,PHILADELPHIA,PA,19128,42,2017-2018
-75.11186976,39.99415908,18447,A1703065,LIGUORI ACADEMY,1952 E ALLEGHENY AVE,PHILADELPHIA,PA,19134,42,2017-2018
-75.11922976,39.98197307,18448,A1703106,NHS SCHOOL ST ANNES,2343 E TUCKER ST,PHILADELPHIA,PA,19125,42,2017-2018
-75.21856979,40.03718408,18449,A1703155,ROXBOROUGH CHRISTIAN SCHOOL,6301 RIDGE AVE,PHILADELPHIA,PA,19128,42,2017-2018
-75.22709579,39.92197106,18450,A1703185,ST BARNABAS CATHOLIC SCHOOL,6334 BUIST AVE,PHILADELPHIA,PA,19142,42,2017-2018
-75.18726578,40.04443908,18451,A9105495,BLAIR CHRISTIAN ACADEMY,220 W UPSAL ST,PHILADELPHIA,PA,19119,42,2017-2018
-75.14020277,40.05556809,18452,A9105499,HOPE CHURCH SCHOOL,6707 OLD YORK RD,PHILADELPHIA,PA,19126,42,2017-2018
-75.09194975,40.04963809,18453,A9105532,CEDAR GROVE CHRISTIAN ACADEMY,6445 BINGHAM ST,PHILADELPHIA,PA,19111,42,2017-2018
-75.22732279,39.93512806,18454,A9105580,CORNERSTONE CHRISTIAN ACADEMY,1939 S 58TH ST,PHILADELPHIA,PA,19143,42,2017-2018
-75.13780277,40.00637808,18455,A9105647,FAITH TABERNACLE SCHOOL,3611 N RANDOLPH ST # 15,PHILADELPHIA,PA,19140,42,2017-2018
